MessageSize;DictFileSize;ChunkSize;ComputationTime
50;100000;40;2.652
50;100000;45;2.358
50;100000;50;2.121
50;200000;4;27.408
50;200000;5;21.235
50;200000;6;17.690
50;200000;7;15.962
50;200000;8;13.260
50;200000;9;11.791
50;200000;10;11.416
50;200000;12;8.857
50;200000;15;7.074
50;200000;20;5.305
50;200000;25;4.243
50;200000;30;3.539
50;200000;35;3.033
50;200000;40;2.652
50;200000;45;2.358
50;200000;50;2.121
50;500000;4;27.363
50;500000;5;21.221
50;500000;6;18.533
50;500000;7;15.164
50;500000;8;13.259
50;500000;9;12.700
50;500000;10;10.610
50;500000;12;8.852
50;500000;15;7.073
50;500000;20;5.303
50;500000;25;4.244
50;500000;30;3.539
50;500000;35;4.440
50;500000;40;2.664
50;500000;45;2.358
50;500000;50;2.121
50;1000000;4;26.527
50;1000000;5;22.098
50;1000000;6;17.682
50;1000000;7;15.166
50;1000000;8;14.065
50;1000000;9;11.789
50;1000000;10;10.610
50;1000000;12;8.851
50;1000000;15;7.941
50;1000000;20;5.305
50;1000000;25;4.243
50;1000000;30;3.540
50;1000000;35;3.033
50;1000000;40;2.653
50;1000000;45;2.357
50;1000000;50;2.121
50;2000000;4;27.452
50;2000000;5;23.475
50;2000000;6;17.918
50;2000000;7;15.427
50;2000000;8;13.595
50;2000000;9;11.816
50;2000000;10;10.661
50;2000000;12;8.870
50;2000000;15;7.077
50;2000000;20;5.322
50;2000000;25;4.243
50;2000000;30;3.541
50;2000000;35;3.035
50;2000000;40;2.654
50;2000000;45;2.358
50;2000000;50;2.122
50;4000000;4;26.551
50;4000000;5;21.235
50;4000000;6;17.691
50;4000000;7;15.160
50;4000000;8;13.271
50;4000000;9;11.791
50;4000000;10;10.629
50;4000000;12;8.863
50;4000000;15;7.078
50;4000000;20;5.304
50;4000000;25;4.244
50;4000000;30;3.548
50;4000000;35;3.034
50;4000000;40;2.652
50;4000000;45;2.358
50;4000000;50;2.124
4;10000;4;1.296
4;10000;5;1.038
4;10000;6;0.867
4;10000;7;0.743
4;10000;8;0.648
4;10000;9;0.578
4;10000;10;0.519
4;10000;12;0.434
4;10000;15;0.347
4;10000;20;0.260
4;10000;25;0.208
4;10000;30;0.174
4;10000;35;0.149
4;10000;40;0.131
4;10000;45;0.116
4;10000;50;0.103
4;50000;4;2.126
4;50000;5;1.701
4;50000;6;1.424
4;50000;7;1.215
4;50000;8;1.060
4;50000;9;0.954
4;50000;10;0.850
4;50000;12;0.709
4;50000;15;0.568
4;50000;20;0.428
4;50000;25;0.340
4;50000;30;0.286
4;50000;35;0.244
4;50000;40;0.216
4;50000;45;0.190
4;50000;50;0.170
4;100000;4;2.123
4;100000;5;1.702
4;100000;6;1.420
4;100000;7;1.216
4;100000;8;1.062
4;100000;9;0.948
4;100000;10;0.852
4;100000;12;0.710
4;100000;15;0.569
4;100000;20;0.427
4;100000;25;0.341
4;100000;30;0.286
4;100000;35;0.244
4;100000;40;0.216
4;100000;45;0.191
4;100000;50;0.170
4;200000;4;2.127
4;200000;5;1.704
4;200000;6;1.420
4;200000;7;1.216
4;200000;8;1.062
4;200000;9;0.948
4;200000;10;0.852
4;200000;12;0.710
4;200000;15;0.568
4;200000;20;0.427
4;200000;25;0.340
4;200000;30;0.286
4;200000;35;0.245
4;200000;40;0.216
4;200000;45;0.190
4;200000;50;0.170
4;500000;4;2.126
4;500000;5;1.703
4;500000;6;1.420
4;500000;7;1.216
4;500000;8;1.061
4;500000;9;0.955
4;500000;10;0.852
4;500000;12;0.709
4;500000;15;0.569
4;500000;20;0.428
4;500000;25;0.340
4;500000;30;0.286
4;500000;35;0.245
4;500000;40;0.215
4;500000;45;0.191
4;500000;50;0.170
4;1000000;4;2.127
4;1000000;5;1.712
4;1000000;6;1.421
4;1000000;7;1.217
4;1000000;8;1.062
4;1000000;9;0.948
4;1000000;10;0.852
4;1000000;12;0.711
4;1000000;15;0.569
4;1000000;20;0.426
4;1000000;25;0.341
4;1000000;30;0.286
4;1000000;35;0.244
4;1000000;40;0.216
4;1000000;45;0.190
4;1000000;50;0.169
4;2000000;4;2.125
4;2000000;5;1.705
4;2000000;6;1.421
4;2000000;7;1.217
4;2000000;8;1.063
4;2000000;9;0.948
4;2000000;10;0.852
4;2000000;12;0.710
4;2000000;15;0.568
4;2000000;20;0.427
4;2000000;25;0.340
4;2000000;30;0.286
4;2000000;35;0.244
4;2000000;40;0.215
4;2000000;45;0.190
4;2000000;50;0.170
4;4000000;4;2.128
4;4000000;5;1.701
4;4000000;6;1.429
4;4000000;7;1.216
4;4000000;8;1.064
4;4000000;9;0.946
4;4000000;10;0.851
4;4000000;12;0.709
4;4000000;15;0.568
4;4000000;20;0.428
4;4000000;25;0.340
4;4000000;30;0.286
4;4000000;35;0.244
4;4000000;40;0.216
4;4000000;45;0.190
4;4000000;50;0.170
8;10000;4;2.590
8;10000;5;2.075
8;10000;6;1.729
8;10000;7;1.483
8;10000;8;1.295
8;10000;9;1.154
8;10000;10;1.037
8;10000;12;0.866
8;10000;15;0.694
8;10000;20;0.518
8;10000;25;0.416
8;10000;30;0.346
8;10000;35;0.298
8;10000;40;0.261
8;10000;45;0.232
8;10000;50;0.207
8;50000;4;4.243
8;50000;5;3.399
8;50000;6;2.846
8;50000;7;2.429
8;50000;8;2.125
8;50000;9;1.891
8;50000;10;1.701
8;50000;12;1.417
8;50000;15;1.135
8;50000;20;0.851
8;50000;25;0.680
8;50000;30;0.567
8;50000;35;0.490
8;50000;40;0.426
8;50000;45;0.382
8;50000;50;0.340
8;100000;4;4.250
8;100000;5;3.404
8;100000;6;2.835
8;100000;7;2.429
8;100000;8;2.122
8;100000;9;1.891
8;100000;10;1.700
8;100000;12;1.417
8;100000;15;1.137
8;100000;20;0.856
8;100000;25;0.680
8;100000;30;0.569
8;100000;35;0.489
8;100000;40;0.428
8;100000;45;0.381
8;100000;50;0.339
8;200000;4;4.251
8;200000;5;3.406
8;200000;6;2.839
8;200000;7;2.430
8;200000;8;2.122
8;200000;9;1.891
8;200000;10;1.701
8;200000;12;1.418
8;200000;15;1.136
8;200000;20;0.850
8;200000;25;0.680
8;200000;30;0.568
8;200000;35;0.490
8;200000;40;0.427
8;200000;45;0.382
8;200000;50;0.340
8;500000;4;4.250
8;500000;5;3.405
8;500000;6;2.836
8;500000;7;2.436
8;500000;8;2.122
8;500000;9;1.890
8;500000;10;1.700
8;500000;12;1.418
8;500000;15;1.136
8;500000;20;0.850
8;500000;25;0.679
8;500000;30;0.568
8;500000;35;0.489
8;500000;40;0.427
8;500000;45;0.381
8;500000;50;0.340
8;1000000;4;4.248
8;1000000;5;3.406
8;1000000;6;2.838
8;1000000;7;2.430
8;1000000;8;2.122
8;1000000;9;1.891
8;1000000;10;1.700
8;1000000;12;1.417
8;1000000;15;1.136
8;1000000;20;0.850
8;1000000;25;0.679
8;1000000;30;0.569
8;1000000;35;0.490
8;1000000;40;0.426
8;1000000;45;0.383
8;1000000;50;0.347
8;2000000;4;4.251
8;2000000;5;3.405
8;2000000;6;2.838
8;2000000;7;2.429
8;2000000;8;2.122
8;2000000;9;1.891
8;2000000;10;1.700
8;2000000;12;1.418
8;2000000;15;1.135
8;2000000;20;0.851
8;2000000;25;0.680
8;2000000;30;0.568
8;2000000;35;0.489
8;2000000;40;0.428
8;2000000;45;0.389
8;2000000;50;0.339
8;4000000;4;4.252
8;4000000;5;3.407
8;4000000;6;2.834
8;4000000;7;2.439
8;4000000;8;2.122
8;4000000;9;1.906
8;4000000;10;1.700
8;4000000;12;1.417
8;4000000;15;1.135
8;4000000;20;0.851
8;4000000;25;0.680
8;4000000;30;0.568
8;4000000;35;0.490
8;4000000;40;0.428
8;4000000;45;0.382
8;4000000;50;0.340
10;10000;4;3.239
10;10000;5;2.590
10;10000;6;2.161
10;10000;7;1.852
10;10000;8;1.620
10;10000;9;1.439
10;10000;10;1.296
10;10000;12;1.080
10;10000;15;0.866
10;10000;20;0.647
10;10000;25;0.519
10;10000;30;0.433
10;10000;35;0.373
10;10000;40;0.323
10;10000;45;0.288
10;10000;50;0.260
10;50000;4;5.307
10;50000;5;4.244
10;50000;6;3.541
10;50000;7;3.035
10;50000;8;2.660
10;50000;9;2.360
10;50000;10;2.124
10;50000;12;1.779
10;50000;15;1.417
10;50000;20;1.060
10;50000;25;0.851
10;50000;30;0.710
10;50000;35;0.609
10;50000;40;0.531
10;50000;45;0.472
10;50000;50;0.427
10;100000;4;5.468
10;100000;5;4.243
10;100000;6;3.577
10;100000;7;3.034
10;100000;8;2.684
10;100000;9;2.366
10;100000;10;4.432
10;100000;12;1.853
10;100000;15;1.417
10;100000;20;1.076
10;100000;25;0.850
10;100000;30;0.709
10;100000;35;0.609
10;100000;40;0.531
10;100000;45;0.472
10;100000;50;0.427
10;200000;4;5.312
10;200000;5;4.244
10;200000;6;3.538
10;200000;7;3.033
10;200000;8;2.660
10;200000;9;3.729
10;200000;10;2.355
10;200000;12;1.822
10;200000;15;1.456
10;200000;20;1.089
10;200000;25;0.852
10;200000;30;0.709
10;200000;35;0.613
10;200000;40;0.533
10;200000;45;0.476
10;200000;50;0.427
10;500000;4;5.371
10;500000;5;4.498
10;500000;6;3.571
10;500000;7;3.041
10;500000;8;2.662
10;500000;9;2.358
10;500000;10;2.145
10;500000;12;1.783
10;500000;15;1.432
10;500000;20;1.061
10;500000;25;0.868
10;500000;30;0.709
10;500000;35;0.611
10;500000;40;0.532
10;500000;45;0.473
10;500000;50;0.432
10;1000000;4;5.322
10;1000000;5;4.284
10;1000000;6;3.550
10;1000000;7;3.048
10;1000000;8;2.669
10;1000000;9;2.391
